,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
347,06071,0.6829411764705882,0.6459656862745098,0.3460894147132538,1.7336102756892229,0.11067531574033124,0.31910401002506267,1.1333905597326648,0.1111842105263158,0.30759732664995826,0.0009523809523809524,0.10909523809523812,0.0,47.76408045977012,46.25243843171827,50.57237509065683,51.83820007055164,63.379095361061545,70.5407999348322,76.62587749897517,76.52235961987196,72.41593475775554,66.0856134027378,55.41227904040404,47.10397080386408,1.8,1.0,1.3,1.4,0.2,0.3,0.5,0.4,-0.1,1.0,1.0,1.4,0.0
348,06071,0.47088038126976733,3.6696437135328446,1.1669474967061926,0.9590978929537282,0.023282514586862417,0.06776397515527952,0.0,0.5256725014116319,0.20144904009034442,0.4927895826522829,0.5204705439488049,0.030617398238679705,48.86127830925357,47.80237622532651,51.40742512243918,60.358857377139515,68.01022756917544,74.47588379388903,77.1255731907984,79.29022510468097,71.82964854249781,61.246020861912704,47.35860709687914,48.73581049970362,0.7,1.7,1.3,1.2,0.4,-0.2,-0.2,0.7,0.9,1.1,1.8,0.8,0.0
349,06071,2.6498987389422175,3.7849286655373606,0.7975493030996463,0.9892610726420796,0.04544927536231884,0.0,0.447543446891273,0.07314233954451346,0.09463109354413703,0.11327592697157915,0.8592432291202314,0.7579584402376165,42.76858090254675,43.53234093667057,53.519116757162294,54.445216971889764,70.9811303517008,75.19936186974789,76.79983095664717,80.02642390289446,74.81049487345445,66.1711631769032,53.9448292183035,43.20995772242214,1.0,1.7,0.9,0.2,-0.5,0.3,-0.2,-0.4,0.2,0.0,0.7,-0.8,0.0
350,06071,0.4879998837479656,0.11642857142857145,0.5222056871427581,0.16559130038535075,0.02047807265198569,0.0,0.21958557625948932,0.0,0.18726937898104945,0.11745687134502925,1.3572891849722344,1.4628341687552215,44.81967088888342,48.72053279735682,49.669706167696276,58.577379599755766,64.03990444780369,73.95208212414096,80.37311484140854,77.61422628060998,73.58453342295448,60.36946728674233,53.87840271828664,44.27222744115783,0.4,1.1,-0.2,-0.1,-0.8,-0.2,-0.5,-1.0,-0.6,-0.4,-0.5,-1.1,0.0
351,06071,0.09342532467532466,3.4369155844155848,2.027059352927774,1.4593753058535668,0.3245375939849624,0.007590062111801242,0.1934170852031264,0.7457585168454733,0.1575373760488177,0.0,1.058646538117362,1.4503145099243502,51.79035203975782,46.10519947268625,52.00146868565799,51.71230851415836,64.61631114934569,72.11827095313937,80.57304596259954,78.3538056013438,75.18303276424795,68.57269746311117,47.782431970806584,44.320836355601166,-0.2,-0.7,-0.3,-0.1,-0.3,-0.6,0.3,0.1,-0.1,0.0,-0.3,1.1,0.0
352,06071,0.22902149555474363,2.932417209030481,0.6052985130811218,0.6060040623627581,0.0013043478260869564,0.00729665071770335,0.08155185394315828,0.5032019104084322,0.4416862313887486,4.355520202020203,1.3226271459280614,2.339896639995711,44.82697045823731,43.29239244798165,58.05544691490211,58.26747902182113,65.33471151109471,73.07023323820538,78.36045864799702,76.82783124945686,72.1846499738605,60.05436050194115,48.46397127173443,45.36049516210057,-1.3,1.2,0.4,-0.9,1.0,-0.8,-0.5,-0.3,-0.3,-0.1,-0.7,-0.8,0.0
353,06071,6.262134288289895,5.265552564566497,1.0364624505928852,0.46255130249867094,0.1958304853041695,0.002930735930735931,0.5440710667041937,0.8855070651518355,0.38840419725202335,1.2324023150762282,0.04639285714285714,0.07522600225861095,45.326810133176856,45.51270169886844,51.27333881811811,55.26696439604335,65.12665791763713,69.46506180359123,80.86509503169843,77.5760408596996,69.00518561794878,61.28514026695048,54.64342559971817,47.355283150137346,0.3,-3.1,0.3,-0.6,-0.8,0.4,0.2,-0.3,0.4,1.2,-0.2,0.0,0.0
354,06071,1.0185702992659516,0.4595282012673316,2.007341591598154,1.9598431220314214,0.08998466026726898,0.09174391512377783,0.22444026043952006,0.08952130325814536,0.2200694159641528,0.35814720430853164,0.040613871635610775,0.34389790929893904,45.88570510202888,48.531796575258035,45.57581924780691,53.885543274190724,67.54074556056729,76.42043402646345,82.5791381909029,76.78355190376064,71.78563835607953,60.25132406482442,54.9636491005067,45.14690992621152,1.7,0.1,1.8,1.1,-0.5,-0.2,-0.6,-1.0,-0.6,-1.3,0.1,-0.3,0.0
355,06071,0.13967150212487742,0.7254560668799799,0.1702746818025456,0.37953315834342893,0.0,0.0,0.2981541563161566,0.18067973186084643,0.8482197159565582,0.0568170426065163,0.014049707602339184,1.4890580160293783,42.06770371983272,47.82159066846045,56.08292698100947,58.31851266433309,66.16316191580034,73.80677572019677,80.54511130373511,79.24997991534993,70.13476722138486,61.17839040955738,55.70066790984071,42.10170644573515,-0.8,-0.1,0.2,-0.1,-0.1,0.5,-0.3,0.4,0.2,0.7,0.9,1.7,0.0
356,06071,4.14253668261563,0.9069202551834131,0.09326315789473684,0.0011250000000000001,0.3811509656494177,0.0,0.5456791979949875,0.4844047619047619,0.07948051948051948,0.012514285714285716,1.1364671125975474,2.5050887000943978,42.31267576196419,46.40024753086729,53.42507047295947,56.8532748793962,61.86392703464573,74.46157568330362,79.65556017755223,79.50157273623829,74.18112608962647,64.466350314017,56.39422978140083,43.72236630526103,1.8,2.6,1.4,0.7,-0.1,0.6,0.3,1.0,1.2,1.3,1.3,1.4,0.0
